time,close
2023-04-26,28384.2340333139
2023-04-27,29465.5514272355
2023-04-28,29350.811886616
2023-04-29,29221.5145075979
2023-04-30,29362.0867974868
2023-05-01,28114.9531873174
2023-05-02,28690.5809959088
2023-05-03,29045.0427735243
2023-05-04,28855.8574465225
2023-05-05,29552.9695236704
2023-05-06,28899.4629602572
2023-05-07,28761.738434249
2023-05-08,27727.2854091175
2023-05-09,27642.4281092928
2023-05-10,27646.004902104
2023-05-11,26986.271065751
2023-05-12,26773.3443591467
2023-05-13,26841.3982913501
2023-05-14,26918.261597896
2023-05-15,27231.6216052016
2023-05-16,27025.7181864407
2023-05-17,27401.0440610754
2023-05-18,26843.2350938048
2023-05-19,26889.503631502
2023-05-20,27100.8582878434
2023-05-21,26777.0977831677
2023-05-22,26858.7370637054
2023-05-23,27226.8558763881
2023-05-24,26341.4306446522
2023-05-25,26484.8359234366
2023-05-26,26720.3838071303
2023-05-27,26854.5403702513
2023-05-28,28097.5211259497
2023-05-29,27765.0728693746
2023-05-30,27712.4915844535
2023-05-31,27217.6832580362
2023-06-01,26825.3713451198
2023-06-02,27255.2279941555
2023-06-03,27079.4084643483
2023-06-04,27158.25456955
2023-06-05,25785.8514842198
2023-06-06,27213.7705187025
2023-06-07,26339.5790292227
2023-06-08,26521.693600526
2023-06-09,26470.6775780245
2023-06-10,25863.2138506721
2023-06-11,25906.8281516657
2023-06-12,25906.7519354179
2023-06-13,25880.8599734074
2023-06-14,25097.5853796026
2023-06-15,25559.1433293396
2023-06-16,26331.8200943892
2023-06-17,26514.1713495032
2023-06-18,26353.962682934
2023-06-19,26778.0634415547
2023-06-20,28305.4204573349
2023-06-21,30099.5153509643
2023-06-22,29952.5112866745
2023-06-23,30638.3537644652
2023-06-24,30549.0162872589
2023-06-25,30467.4403705435
2023-06-26,30255.8861241964
2023-06-27,30667.0762948568
2023-06-28,30104.0432717709
2023-06-29,30460.792978083
2023-06-30,30484.503257744
2023-07-01,30581.6889655172
2023-07-02,30594.2164736996
2023-07-03,31135.3575993571
2023-07-04,30799.9474558738
2023-07-05,30497.8221282876
2023-07-06,29979.7298094681
2023-07-07,30329.8829786674
2023-07-08,30263.6196341321
2023-07-09,30163.2210563998
2023-07-10,30394.6555806546
2023-07-11,30616.247094097
2023-07-12,30385.6087852133
2023-07-13,31434.7354704851
2023-07-14,30310.6720204559
2023-07-15,30290.8905958504
2023-07-16,30249.7729658095
2023-07-17,30143.7462744009
2023-07-18,29835.7474076563
2023-07-19,29913.0294646406
2023-07-20,29805.6065707189
2023-07-21,29919.6934921099
2023-07-22,29726.0096271186
2023-07-23,30066.5724482759
2023-07-24,29178.3597042665
2023-07-25,29221.2548533022
2023-07-26,29361.5917580362
2023-07-27,29201.6865175336
2023-07-28,29316.3130751023
2023-07-29,29360.376179135
2023-07-30,29262.8367337814
2023-07-31,29219.8201887785
2023-08-01,29499.5875385739
2023-08-02,29143.1519620105
2023-08-03,29192.3448617767
2023-08-04,29057.2532437171
2023-08-05,29053.0956975453
2023-08-06,29048.0433275862
2023-08-07,29164.3585873758
2023-08-08,29779.511383986
2023-08-09,29582.9442375804
2023-08-10,29430.1599117475
2023-08-11,29399.784739626
2023-08-12,29415.733902104
2023-08-13,29286.1176110462
2023-08-14,29408.9717127411
2023-08-15,29167.59721654
2023-08-16,28754.2924079486
2023-08-17,26660.5627264757
2023-08-18,26037.3658474576
2023-08-19,26093.981808007
2023-08-20,26176.4721642315
2023-08-21,26128.9050160725
2023-08-22,25978.2096914085
2023-08-23,26452.1935882525
2023-08-24,26126.7943331385
2023-08-25,26040.881255114
2023-08-26,26006.1740800701
2023-08-27,26086.3612594974
2023-08-28,26103.2765730567
2023-08-29,27672.2221306254
2023-08-30,27298.997779661
2023-08-31,25954.8665935126
2023-09-01,25802.7885298071
2023-09-02,25868.2960976037
2023-09-03,25962.5475689655
2023-09-04,25799.5256870251
2023-09-05,25782.3622200468
2023-09-06,25754.7902676797
2023-09-07,26210.6045637054
2023-09-08,25904.6982127411
2023-09-09,25894.6205976037
2023-09-10,25831.4647802455
2023-09-11,25135.0393781414
2023-09-12,25859.7018068381
2023-09-13,26226.8667524839
2023-09-14,26556.056943308
2023-09-15,26672.6160818235
2023-09-16,26555.6361031561
2023-09-17,26502.4321189363
2023-09-18,26764.6319064874
2023-09-19,27215.0504848042
2023-09-20,27133.4037235535
2023-09-21,26571.5952919345
2023-09-22,26581.1476116306
2023-09-23,26575.776386616
2023-09-24,26286.6410488019
2023-09-25,26288.8095005845
2023-09-26,26194.5378880772
2023-09-27,26336.0825973115
2023-09-28,27033.4254415546
2023-09-29,26911.2514739918
2023-09-30,26977.6933126826
2023-10-01,27950.1453594389
2023-10-02,27565.8892954413
2023-10-03,27439.1422393337
2023-10-04,27797.251176505
2023-10-05,27426.3450926359
2023-10-06,27941.9633760959
2023-10-07,27972.7515704266
2023-10-08,27936.3261157218
2023-10-09,27591.3467618352
2023-10-10,27419.7971803039
2023-10-11,26828.1725710111
2023-10-12,26741.3405990649
2023-10-13,26842.4467703098
2023-10-14,26861.9892375804
2023-10-15,27130.3067092344
2023-10-16,28506.7936741671
2023-10-17,28433.2051522501
2023-10-18,28328.0750195792
2023-10-19,28690.358041204
2023-10-20,29704.9853673291
2023-10-21,29922.5464044418
2023-10-22,29984.1593196961
2023-10-23,32954.1690482174
2023-10-24,33880.9566537113
2023-10-25,34488.6589210988
2023-10-26,34181.4922521917
2023-10-27,33896.938528346
2023-10-28,34091.5890327294
2023-10-29,34574.3377206312
2023-10-30,34495.1050207481
2023-10-31,34636.4264736996
2023-11-01,35431.9794532437
2023-11-02,34882.9173366452
2023-11-03,34708.2218804792
2023-11-04,35091.0763062537
2023-11-05,35105.0420265926
2023-11-06,35017.7151484512
2023-11-07,35418.4768901227
2023-11-08,35797.8946090006
2023-11-09,36675.3264333723
2023-11-10,37367.4943722969
2023-11-11,36979.9312405026
2023-11-12,37053.3410514319
2023-11-13,36543.2680870836
2023-11-14,35590.6835645821
2023-11-15,37840.5534894798
2023-11-16,36160.4044509059
2023-11-17,36569.7120534775
2023-11-18,36577.4249617183
2023-11-19,37442.7285119813
2023-11-20,37516.0503708358
2023-11-21,36035.0330862069
2023-11-22,37403.0347168323
2023-11-23,37311.7192156634
2023-11-24,37718.7841630625
2023-11-25,37800.1260932203
2023-11-26,37482.7055260082
2023-11-27,37229.2452197545
2023-11-28,37828.4655911748
2023-11-29,37846.8531227352
2023-11-30,37712.7114789597
2023-12-01,38703.5536820573
2023-12-02,39462.2799272355
2023-12-03,39978.2226104617
2023-12-04,41910.2994815897
2023-12-05,44067.0054763296
2023-12-06,43745.8343907072
2023-12-07,43282.6182261835
2023-12-08,44205.0522089421
2023-12-09,43740.0063927528
2023-12-10,43732.7120900059
2023-12-11,41209.8947904734
2023-12-12,41467.2735698422
2023-12-13,42939.0607583285
2023-12-14,43033.1371560491
2023-12-15,41978.0970195792
2023-12-16,42203.2140450029
2023-12-17,41428.6657855056
2023-12-18,42635.7331911163
2023-12-19,42271.863025716
2023-12-20,43605.1555549386
2023-12-21,43870.2382340736
2023-12-22,44009.5016551724
2023-12-23,43768.8067518995
2023-12-24,43097.8093258329
2023-12-25,43623.7504029807
2023-12-26,42491.1229079486
2023-12-27,43436.9594269433
2023-12-28,42670.6797180012
2023-12-29,41998.6033442431
2023-12-30,42204.4917744009
2023-12-31,42217.1587913501
2024-01-01,44049.4735534775
2024-01-02,44941.160493571
2024-01-03,42773.6515423729
2024-01-04,44250.7452670953
2024-01-05,44146.3222022209
2024-01-06,43917.9798147282
2024-01-07,43844.195949737
2024-01-08,46981.3242995324
2024-01-09,46084.005795149
2024-01-10,46818.1592764465
2024-01-11,46380.8708082992
2024-01-12,42817.4305356517
2024-01-13,42846.9544699006
2024-01-14,41888.1513068381
2024-01-15,42528.9192489772
2024-01-16,43171.4472241379
2024-01-17,42689.304327294
2024-01-18,41261.9076177674
2024-01-19,41606.8535330216
2024-01-20,41668.6904102864
2024-01-21,41537.1123562244
2024-01-22,39577.0998603156
2024-01-23,39737.3143617767
2024-01-24,40101.8568980129
2024-01-25,39917.6611461134
2024-01-26,41860.7310458796
2024-01-27,42125.3014155465
2024-01-28,41983.0202744009
2024-01-29,43218.3470821157
2024-01-30,42950.0541277031
2024-01-31,42589.4708059614
2024-02-01,43020.3596548802
2024-02-02,43155.3852030976
2024-02-03,42982.3789979544
2024-02-04,42576.2913050847
2024-02-05,42619.2742738165
2024-02-06,43102.7062632963
2024-02-07,44253.0314731151
2024-02-08,45332.09157218
2024-02-09,47176.9665137347
2024-02-10,47792.8972156634
2024-02-11,48200.7986057861
2024-02-12,49989.80371654
2024-02-13,49628.0941528346
2024-02-14,51844.2929193454
2024-02-15,51939.1472919345
2024-02-16,52157.3123977206
2024-02-17,51674.8158521333
2024-02-18,52148.0645365283
2024-02-19,51804.8051537113
2024-02-20,52308.0531712449
2024-02-21,51744.321808007
2024-02-22,51292.3252574518
2024-02-23,50789.1431759205
2024-02-24,51578.2349164231
2024-02-25,51746.4789669784
2024-02-26,54551.8259184687
2024-02-27,57049.888220339
2024-02-28,62460.740619813
2024-02-29,61394.7818515488
2024-03-01,62524.401817066
2024-03-02,62049.6145637054
2024-03-03,62991.4422913501
2024-03-04,68091.8388243717
2024-03-05,63950.524329924
2024-03-06,66103.7215400351
2024-03-07,67070.3791484512
2024-03-08,68343.7149552893
2024-03-09,68502.5053392753
2024-03-10,68882.2513395675
2024-03-11,72198.0875341905
2024-03-12,71432.7283018702
2024-03-13,73081.5759053185
2024-03-14,71505.2729076563
2024-03-15,69424.9141753361
2024-03-16,65433.6819006429
2024-03-17,68285.0891691993
2024-03-18,67770.8865245471
2024-03-19,61969.3075394506
2024-03-20,67848.1076396844
2024-03-21,65454.7357232612
2024-03-22,63486.4849997078
2024-03-23,64361.2429047341
2024-03-24,67289.5658310929
2024-03-25,70042.0204237288
2024-03-26,70071.0472144945
2024-03-27,69267.8879815897
2024-03-28,70826.8968714202
2024-03-29,69917.0430070134
2024-03-30,69663.0119073641
2024-03-31,71227.4517939801
2024-04-01,69791.6277305669
2024-04-02,65533.7548351841
2024-04-03,66130.2162393337
2024-04-04,68438.135024547
2024-04-05,67904.9094766219
2024-04-06,69136.0710783168
2024-04-07,69392.6830108124
2024-04-08,71712.7972840444
2024-04-09,69074.5418638223
2024-04-10,70579.4456767972
2024-04-11,70046.5536057861
2024-04-12,67098.113691993
2024-04-13,64551.6482875512
2024-04-14,65648.8099602572
2024-04-15,63393.325166277
2024-04-16,63784.8203340152
2024-04-17,61324.2184286967
2024-04-18,63510.14500263
2024-04-19,63762.6310300994
2024-04-20,64907.9928366452
2024-04-21,64968.192619813
2024-04-22,66944.5960911748
2024-04-23,66385.3002919345
2024-04-24,64189.9679064874
2024-04-25,64515.3874725307
2024-04-26,63777.4715002922
2024-04-27,63429.3099649328
2024-04-28,62978.5770049678
2024-04-29,63908.3888766803
2024-04-30,60636.3261633548
2024-05-01,58141.7772799532
2024-05-02,59170.1088936295
2024-05-03,62983.6554783752
2024-05-04,63881.1305429573
2024-05-05,64067.5959918177
2024-05-06,63228.1031341321
2024-05-07,62396.999720339
2024-05-08,61079.27442782
2024-05-09,62998.4903381064
2024-05-10,60896.6418880772
2024-05-11,60843.5729240211
2024-05-12,61431.2746879018
2024-05-13,62886.9394491526
2024-05-14,61555.5670046756
2024-05-15,66281.5322542373
2024-05-16,65269.2603246639
2024-05-17,66956.4409476914
2024-05-18,66977.6006914085
2024-05-19,66259.4704260666
2024-05-20,71202.2025902981
2024-05-21,70217.2546914085
2024-05-22,69074.9141350088
2024-05-23,67758.7306586791
2024-05-24,68608.998279661
2024-05-25,69282.7925976037
2024-05-26,68445.0069532437
2024-05-27,69347.815260374
2024-05-28,68342.8204488603
2024-05-29,67584.2632402104
2024-05-30,68375.4760260082
2024-05-31,67377.7626122151
2024-06-01,67714.3526399766
2024-06-02,67805.4855742256
2024-06-03,68833.3028351841
2024-06-04,70554.0894330801
2024-06-05,71087.4433158971
2024-06-06,70788.5013755114
2024-06-07,69338.1573240795
2024-06-08,69310.1092618352
2024-06-09,69644.0190894214
2024-06-10,69465.9362478083
2024-06-11,67368.263506429
2024-06-12,68213.8346838106
2024-06-13,66783.4902767388
2024-06-14,65982.1865195792
2024-06-15,66204.904308007
2024-06-16,66622.5999336645
2024-06-17,66483.8785260082
2024-06-18,65112.1230020456
2024-06-19,64878.7141525424
2024-06-20,64897.7011542957
2024-06-21,64086.0489228521
2024-06-22,64258.135506429
2024-06-23,63345.0218760959
2024-06-24,60258.9554374635
2024-06-25,61739.6658477498
2024-06-26,60794.4760584454
2024-06-27,61569.9234275278
2024-06-28,60303.3147364115
2024-06-29,60889.3298430742
2024-06-30,62763.2796861485
2024-07-01,62835.3997647575
2024-07-02,62028.6170385739
2024-07-03,60216.3920859147
2024-07-04,57418.2420213326
2024-07-05,56720.9881256575
2024-07-06,58259.221773232
2024-07-07,56112.5725587376
2024-07-08,56691.9149061952
2024-07-09,57981.4320967271
2024-07-10,57722.0113527177
2024-07-11,57307.712738457
2024-07-12,57859.1202819988
2024-07-13,59329.0372016365
2024-07-14,61015.0339412624
2024-07-15,64734.7611697837
2024-07-16,65118.8266583869
2024-07-17,64201.3707805377
2024-07-18,63984.3022022209
2024-07-19,66755.7833828171
2024-07-20,67185.4978112215
2024-07-21,68056.6201215663
2024-07-22,67535.1976738749
2024-07-23,65916.4081616014
2024-07-24,65353.3857784921
2024-07-25,65722.0611917007
2024-07-26,67912.2433091759
2024-07-27,68077.3730812391
2024-07-28,68170.6691309176
2024-07-29,66867.167277031
2024-07-30,66186.9146861484
2024-07-31,64690.6340385739
2024-08-01,65178.0554891876
2024-08-02,61506.7698877849
2024-08-03,60688.2444272355
2024-08-04,58306.2644786675
2024-08-05,54343.6276773816
2024-08-06,56047.4712866744
2024-08-07,55129.7410376973
2024-08-08,61908.7896724138
2024-08-09,60720.9407594974
2024-08-10,60871.5550727645
2024-08-11,58836.1043722969
2024-08-12,59394.1629538282
2024-08-13,60536.2457846289
2024-08-14,58840.6466797195
2024-08-15,57644.1876879018
2024-08-16,58927.2765087668
2024-08-17,59414.6743351841
2024-08-18,58793.2061458212
2024-08-19,59411.5190169492
2024-08-20,59123.3002662186
2024-08-21,61133.0256493279
2024-08-22,60394.4737749854
2024-08-23,64106.8029152543
2024-08-24,64023.226703682
2024-08-25,64498.0183413209
2024-08-26,62983.4427729398
2024-08-27,59548.0076215663
2024-08-28,59100.7747548217
2024-08-29,59339.7909947399
2024-08-30,59142.9399640561
2024-08-31,58959.926273232
2024-09-01,57349.0807180012
2024-09-02,59159.0238877849
2024-09-03,57637.7754444769
2024-09-04,58033.3989704851
2024-09-05,56112.9529400935
2024-09-06,53838.9534623028
2024-09-07,54066.4399248977
2024-09-08,54859.2584082408
2024-09-09,57135.7814371712
2024-09-10,57664.4998214494
2024-09-11,57409.1950663355
2024-09-12,58124.6418065459
2024-09-13,60536.8814503215
2024-09-14,60007.1702507306
2024-09-15,59129.9197536528
2024-09-16,58227.46421654
2024-09-17,60238.2177255991
2024-09-18,61306.2337317358
2024-09-19,62994.6096528346
2024-09-20,63153.9518270018
2024-09-21,63367.7296078317
2024-09-22,63571.9521729983
2024-09-23,63336.0126347165
2024-09-24,64342.7891113384
2024-09-25,63059.6269167154
2024-09-26,65057.7861461134
2024-09-27,65767.7132542373
2024-09-28,65770.5276478667
2024-09-29,65617.7610689655
2024-09-30,63260.0425482174
2024-10-01,60858.2487086499
2024-10-02,60686.0993135593
2024-10-03,60765.2367498539
2024-10-04,62052.5100496785
2024-10-05,62030.4538977206
2024-10-06,62789.8814555815
2024-10-07,62416.508829924
2024-10-08,62126.3273769725
2024-10-09,60615.2581917008
2024-10-10,60221.1172869667
2024-10-11,62462.539962595
2024-10-12,63202.8806992987
2024-10-13,62759.431113384
2024-10-14,66089.7587410871
2024-10-15,66933.974833723
2024-10-16,67662.9534038574
2024-10-17,67337.9075482174
2024-10-18,68390.5375625365
2024-10-19,68357.8982963179
2024-10-20,69012.3532089421
2024-10-21,67440.4625058445
2024-10-22,67425.7553211572
2024-10-23,66647.2866642315
2024-10-24,68130.9948369374
2024-10-25,66261.5376861485
2024-10-26,67023.3399611338
2024-10-27,68000.1475008767
2024-10-28,69862.5205470485
2024-10-29,72678.7866201052
2024-10-30,72450.2843819404
2024-10-31,70367.0819576271
2024-11-01,69483.5830303916
2024-11-02,69241.6794865576
2024-11-03,68742.7546227352
2024-11-04,67779.0969795441
2024-11-05,69538.0241729982
2024-11-06,75696.0366192285
2024-11-07,75972.2955546464
2024-11-08,76507.4474012273
2024-11-09,76799.2527469316
2024-11-10,80409.2865666277
2024-11-11,88859.998448568
2024-11-12,88048.7488877849
2024-11-13,90369.3819693162
2024-11-14,87204.2569827586
2024-11-15,91139.0844427236
2024-11-16,90567.6957568673
2024-11-17,89732.9704292811
2024-11-18,90587.6965534775
2024-11-19,92254.1385800701
2024-11-20,94160.0406858562
2024-11-21,98545.5688798948
2024-11-22,98938.3495450029
2024-11-23,97707.0484590883
2024-11-24,97980.2082819988
2024-11-25,93343.0290745178
2024-11-26,91875.5699593805
2024-11-27,95989.0802273524
2024-11-28,95737.9402822911
2024-11-29,97398.9417399182
2024-11-30,96463.6248980129
2024-12-01,97469.6044529515
2024-12-02,95726.4417258913
2024-12-03,96010.8774228521
2024-12-04,98920.2528255406
2024-12-05,96949.6644117475
2024-12-06,99953.1056580947
2024-12-07,99977.7002282291
2024-12-08,100798.98356429
2024-12-09,97390.1988597311
2024-12-10,96835.5017387493
2024-12-11,101310.201899766
2024-12-12,100090.890479544
2024-12-13,101289.823976914
2024-12-14,101366.87166803
2024-12-15,104551.367141146
2024-12-16,105855.672229982
2024-12-17,106115.910582992
2024-12-18,100469.770656926
2024-12-19,97697.045779661
2024-12-20,97617.4422051432
2024-12-21,97093.0190832846
2024-12-22,95149.1058252484
2024-12-23,94800.7562060199
2024-12-24,98637.7330543542
2024-12-25,99235.3678869082
2024-12-26,95628.3030902981
2024-12-27,94219.9821461134
2024-12-28,95123.5811098773
2024-12-29,93457.5783202806
2024-12-30,92523.163085038
2024-12-31,93389.7326016949
2025-01-01,94455.7965718878
2025-01-02,96851.393682934
2025-01-03,98120.6846759205
2025-01-04,98230.0478571011
2025-01-05,98414.8120964348
2025-01-06,102179.560366745
2025-01-07,96974.9957857978
2025-01-08,95039.2809210988
2025-01-09,92346.1691589714
2025-01-10,94759.1196358854
2025-01-11,94606.5080099357
2025-01-12,94353.7752586207
2025-01-13,94375.7299102864
2025-01-14,96569.475726768
2025-01-15,100172.405985096
2025-01-16,99977.7298234951
2025-01-17,104296.588034191
2025-01-18,104398.156261251
2025-01-19,100954.572281999
2025-01-20,102588.998699006
2025-01-21,105987.888705435
2025-01-22,103791.128861485
2025-01-23,104184.616743717
2025-01-24,104716.12488194
2025-01-25,104866.085348919
2025-01-26,102833.369273232
2025-01-27,101907.44629661
2025-01-28,101138.144066043
2025-01-29,103918.795458796
2025-01-30,104987.446410871
2025-01-31,102263.043670953
2025-02-01,100610.290439801
2025-02-02,97424.7809000584
2025-02-03,101582.408702221
2025-02-04,97848.1497592051
2025-02-05,96559.3327562829
2025-02-06,96541.3006811806
2025-02-07,96384.1109836353
2025-02-08,96603.318157218
2025-02-09,96309.7532405026
2025-02-10,97375.2253535944
2025-02-11,95806.2580385739
2025-02-12,97756.4976548802
2025-02-13,96534.7406332554
2025-02-14,97414.3589821742
2025-02-15,97583.2431767972
2025-02-16,96182.2661706604
2025-02-17,95790.5109985389
2025-02-18,95444.031886616
2025-02-19,96647.9132977791
2025-02-20,98392.2197247224
2025-02-21,96048.9937247224
2025-02-22,96605.7091057861
2025-02-23,96091.6329774985
2025-02-24,91869.6543430742
2025-02-25,88769.7356265342
2025-02-26,83987.89564173
2025-02-27,84625.4191364699
2025-02-28,84243.7779114553
2025-03-01,85844.3685628288
2025-03-02,94328.0094444769
2025-03-03,86315.9305511397
2025-03-04,87323.690650789
2025-03-05,90619.4090976038
2025-03-06,90222.0693275862
2025-03-07,86553.5921937464
2025-03-08,86171.2789362946
2025-03-09,80647.7964108709
2025-03-10,79005.9601291642
2025-03-11,82747.1601917008
2025-03-12,83630.1581101695
2025-03-13,81110.2890490941
2025-03-14,84105.8335517241
2025-03-15,84352.8773018703
2025-03-16,82492.1028287551
2025-03-17,84013.947518118
2025-03-18,82680.8065514319
2025-03-19,86774.23507218
2025-03-20,84124.9712878434
2025-03-21,84069.4081800117
2025-03-22,83821.220305377
2025-03-23,85760.8814506137
2025-03-24,87322.5718568089
2025-03-25,87422.8426084161
2025-03-26,86836.6760955582
2025-03-27,87211.3240169492
2025-03-28,84309.0783550555
2025-03-29,82497.1792472238
2025-03-30,82216.4666765049
2025-03-31,82461.4496279953
2025-04-01,85226.7137936879
2025-04-02,82555.631296318
2025-04-03,82931.697399474
2025-04-04,83774.1797375804
2025-04-05,83302.1715756867
2025-04-06,77949.0884926943
2025-04-07,79421.8044105786
2025-04-08,76351.4295303916
2025-04-09,82720.6034891876
2025-04-10,79558.9558252484
2025-04-11,83359.8995157802
2025-04-12,85269.2495119813
2025-04-13,83568.9544360023
2025-04-14,84589.0324135009
2025-04-15,83671.3439713618
2025-04-16,84151.5357562829
2025-04-17,84940.5838538866
2025-04-18,84434.7727463472
2025-04-19,85124.721496201
2025-04-20,85101.7461545879
2025-04-21,87360.7198933372
2025-04-22,93495.6106890707
2025-04-23,93695.7404772063
2025-04-24,93849.8817790766
2025-04-25,94771.4128007014
2025-04-26,94694.5111014027
2025-04-27,93812.876534775
2025-04-28,95066.0211867329
2025-04-29,94102.8403024547
2025-04-30,94236.7325143191
2025-05-01,96411.7422635885
2025-05-02,96842.1021057861
2025-05-03,95943.61135301
2025-05-04,94377.7899196376
2025-05-05,94853.7298594389
2025-05-06,96677.9245029223
2025-05-07,97137.3757086499
2025-05-08,103069.539295733
2025-05-09,102940.802949445
2025-05-10,104582.821806254
2025-05-11,103976.137798948
2025-05-12,102920.074689071
2025-05-13,104145.711825248
2025-05-14,103572.719642022
2025-05-15,103716.283947399
2025-05-16,103566.269191116
2025-05-17,103190.041364991
2025-05-18,106015.689848919
2025-05-19,105615.828960257
2025-05-20,106893.330247516
2025-05-21,109704.855619521
2025-05-22,111477.014787843
2025-05-23,107291.888969901
2025-05-24,107917.328289304
2025-05-25,108914.876558445
2025-05-26,109371.985172122
2025-05-27,109066.345636762
2025-05-28,107895.402399474
2025-05-29,105732.957892168
2025-05-30,103981.302957919
2025-05-31,104708.964150205
2025-06-01,105750.15972443
2025-06-02,105899.696926651
2025-06-03,105483.98555114
2025-06-04,104782.844900351
2025-06-05,101669.190496785
2025-06-06,104421.051549094
2025-06-07,105685.250402104
2025-06-08,105727.739632379
2025-06-09,110198.15871391
2025-06-10,110074.119081824
2025-06-11,108645.785558153
2025-06-12,105998.985830801
2025-06-13,106024.822087376
2025-06-14,105467.108742256
2025-06-15,105512.797437756
2025-06-16,107243.933345997
2025-06-17,104628.396527469
2025-06-18,104813.367028638
2025-06-19,104709.720767095
2025-06-20,103274.958839567
2025-06-21,101548.196381648
2025-06-22,100899.234151958
2025-06-23,105496.947495324
2025-06-24,105964.065136762
2025-06-25,107305.065199591
2025-06-26,107012.822824079
2025-06-27,107090.95905114
2025-06-28,107357.617171245
2025-06-29,108360.901696376
2025-06-30,107153.101135885
2025-07-01,105566.356597896
2025-07-02,108927.13451841
2025-07-03,109632.159126826
2025-07-04,108081.395758621
2025-07-05,108244.788813852
2025-07-06,109180.005545587
2025-07-07,108249.401004091
2025-07-08,108956.631703098
2025-07-09,111416.806720047
2025-07-10,115873.903783752
2025-07-11,117618.605087084
2025-07-12,117382.372540912
2025-07-13,118899.737107832
2025-07-14,119871.096197838
2025-07-15,117710.89100789
2025-07-16,118730.187791642
2025-07-17,119501.663770894
2025-07-18,117958.511213033
2025-07-19,117908.52473232
2025-07-20,117305.680953828
2025-07-21,117432.435634717
2025-07-22,120068.00578872
2025-07-23,118650.587165693
2025-07-24,118377.081936879
2025-07-25,117520.17335038
2025-07-26,117983.204598773
2025-07-27,119438.164235535
2025-07-28,118022.637320281
2025-07-29,117871.370895383
2025-07-30,117732.643660725
2025-07-31,115848.339985096
2025-08-01,113282.144336061
2025-08-02,112545.673659264
2025-08-03,114263.693947691
2025-08-04,115199.933659264
2025-08-05,114111.36101841
2025-08-06,115034.678748977
2025-08-07,117444.913924313
2025-08-08,116740.687720923
2025-08-09,116511.655739375
2025-08-10,119189.198160275
2025-08-11,118742.043048644
2025-08-12,120154.32493507
2025-08-13,123442.67982225
2025-08-14,118510.27128083
2025-08-15,117311.209947715
2025-08-16,117462.42684623
2025-08-17,117601.952231888
2025-08-18,116312.914397989
2025-08-19,112886.10147543
2025-08-20,114277.320860316
2025-08-21,112347.102298302
2025-08-22,116800.977035073
2025-08-23,115280.444723834
2025-08-24,113516.122474401
2025-08-25,110089.533314144
2025-08-26,111895.295495307
2025-08-27,111252.307236061
2025-08-28,112481.152904109
2025-08-29,108473.330441642
2025-08-30,108746.150824851
2025-08-31,108316.44689481
2025-09-01,108992.324614863
2025-09-02,111140.947159836
2025-09-03,111780.743587376
2025-09-04,110900.633412981
2025-09-05,110711.229484804
2025-09-06,110243.650741672
2025-09-07,111307.784421087
2025-09-08,112112.311575102
2025-09-09,111486.396779836
2025-09-10,113930.748423437
2025-09-11,115445.812932648
2025-09-12,116149.174031958
2025-09-13,115965.627551268
2025-09-14,115395.933423437
2025-09-15,115420.931814144
2025-09-16,116798.867050906
2025-09-17,116575.777628866
2025-09-18,117014.426762174
2025-09-19,115612.372541695
2025-09-20,115753.165960549
2025-09-21,115320.858829047
2025-09-22,112727.70773813
2025-09-23,112052.393282022
2025-09-24,113324.623592192
2025-09-25,109166.347974874
2025-09-26,109669.102166861
2025-09-27,109644.73069287
2025-09-28,112170.00778609
2025-09-29,114341.141435418
2025-09-30,113971.742796902
2025-10-01,118393.270386324
2025-10-02,120558.594007013
2025-10-03,122348.127640269
2025-10-04,122379.744317651
2025-10-05,123523.768313852
2025-10-06,124824.453666861
2025-10-07,121587.699236704
2025-10-08,123390.353094682
2025-10-09,121603.33278609
2025-10-10,113754.852328171
2025-10-11,110940.113648159
2025-10-12,115152.917045003
2025-10-13,115332.252929573
2025-10-14,113327.079410286
2025-10-15,110862.872485389
2025-10-16,108135.049605786
2025-10-17,106625.668651373
2025-10-18,107143.913935126
2025-10-19,108706.663763881
2025-10-20,110640.249515488
2025-10-21,108700.382071888
2025-10-22,107667.630188486
2025-10-23,110060.936797195
2025-10-24,111024.94314699
2025-10-25,111614.535857686
2025-10-26,114557.100460549
2025-10-27,114087.773805085
2025-10-28,112980.685846289
2025-10-29,110206.347983051
2025-10-30,108019.723841905
2025-10-31,109554.239627703
2025-11-01,110005.295855348
2025-11-02,110389.168627119
2025-11-03,106495.802789889
2025-11-04,101349.73723232
2025-11-05,103915.88479135
2025-11-06,101241.573677966
2025-11-07,103428.471746932
2025-11-08,102335.021439217
2025-11-09,104685.54544097
2025-11-10,106082.478156926
2025-11-11,102974.405611631
2025-11-12,101682.126652835
2025-11-13,100035.310145237
2025-11-14,94502.5476025716
2025-11-15,95541.3158389831
2025-11-16,94182.3130996493
2025-11-17,91911.4713471654
2025-11-18,92836.4419111631
2025-11-19,91320.4811332554
2025-11-20,86911.2980590298
2025-11-21,84948.0463205727
2025-11-22,84775.0015452952
2025-11-23,86872.4546630625
2025-11-24,88377.6024421391
2025-11-25,87434.550610754
2025-11-26,90449.2770675044
2025-11-27,91336.2000452952
2025-11-28,90990.1266104617
2025-11-29,90842.0738243717
2025-11-30,90607.7021513735
2025-12-01,86504.6368156049
2025-12-02,91528.0245809468
